id,titre,description,prix,surface,type_local,type_local_code,type_transaction,type_vendeur,location_id,thumbnail_url,image_urls,images_detailed,sources,contacts,nb_sources,nb_sources_with_urls,nb_contacts,nb_contacts_actifs,nb_ads_total,nb_ads_actifs,flags,first_seen_at,created_at,modified_at,price_dropped_at,page,scraped_at,latitude,longitude
62344,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Monastir
Monastir
Cité El Omrane
S+1 en location
Video
visite 360°
Photos
Plan
Map
 +5
S...","
700",60,Appartement,1,Location,Agence,Cité El Omrane : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/moca1/estates/62344/images/354444/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/moca1/estates/62344/images/354444/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca1/estates/62344/images/354445/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca1/estates/62344/images/354446/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca1/estates/62344/images/354527/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca1/images/team_member/production/1069.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca1/images/team_member/production/1518.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca1/images/team_member/production/1688.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca1/images/team_member/production/1687.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca1/images/team_member/production/1689.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca1/images/team_member/production/730.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,10,2026-02-15 21:24:08,N/A,N/A
62312,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Monastir
Ksar Hellal
Ksar Hellal
S+1 en location
Video
visite 360°
Photos
Plan
Map
 +1
S...","
480",50,Appartement,1,Location,Agence,Ksar Hellal : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/62312/images/354322/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/62312/images/354322/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/62312/images/354325/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/62312/images/354323/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/62312/images/354326/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1017.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1021.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1052.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1020.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,10,2026-02-15 21:24:08,N/A,N/A
63115,Studio en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Monastir
Ksar Hellal
Ksar Hellal
Studio en location
Video
visite 360°
Photos
Plan
Map
 +...","
300",70,Appartement,1,Location,Agence,Ksar Hellal : Studio en location,https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/63115/images/361893/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/63115/images/361893/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/63115/images/361894/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/63115/images/361895/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/63115/images/361898/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1017.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1021.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1052.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1020.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,10,2026-02-15 21:24:08,N/A,N/A
62609,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Monastir
Monastir
C2
S+3 en location
Video
visite 360°
Photos
Plan
Map
 +13
S+3 en locat...","
800",115,Appartement,1,Location,Agence,C2 : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62609/images/357040/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62609/images/357040/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62609/images/357039/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62609/images/357025/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62609/images/357023/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/images/team_member/production/571.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/images/team_member/production/820.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,10,2026-02-15 21:24:08,N/A,N/A
62907,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Monastir
Monastir
Cité El Agba
S+3 en location
Video
visite 360°
Photos
Plan
Map
 +10
S+...",1300,130,Appartement,1,Location,Agence,Cité El Agba : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62907/images/361910/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62907/images/361910/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62907/images/361909/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62907/images/361904/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62907/images/361876/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/images/team_member/production/571.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/images/team_member/production/820.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,10,2026-02-15 21:24:08,N/A,N/A
62612,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Monastir
Monastir
Frina
S+1 en location
Video
visite 360°
Photos
Plan
Map
 +5
S+1 en loc...","
420",70,Appartement,1,Location,Agence,Frina : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62612/images/356933/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62612/images/356933/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62612/images/356927/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62612/images/356936/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62612/images/356934/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/images/team_member/production/571.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/images/team_member/production/820.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,10,2026-02-15 21:24:08,N/A,N/A
62914,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Monastir
Monastir
Frina
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +8
S+2 en loc...","
700",113,Appartement,1,Location,Agence,Frina : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62914/images/361865/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62914/images/361865/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62914/images/361862/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62914/images/361869/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/estates/62914/images/361864/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/images/team_member/production/571.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca2/images/team_member/production/820.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,10,2026-02-15 21:24:08,N/A,N/A
62708,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Monastir
Ksar Hellal
Ksar Hellal
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +2
S...","
950",90,Appartement,1,Location,Agence,Ksar Hellal : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/62708/images/357426/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/62708/images/357426/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/62708/images/357424/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/62708/images/357422/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/estates/62708/images/357427/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1017.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1021.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1052.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/moca5/images/team_member/production/1020.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,10,2026-02-15 21:24:08,N/A,N/A
63357,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Rejiche
Rejiche
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +8
S+2 en loca...","
700",85,Appartement,1,Location,Agence,Rejiche : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63357/images/364181/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63357/images/364181/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63357/images/364185/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63357/images/364156/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63357/images/364153/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/923.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/1320.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/1319.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
63562,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Rejiche
Rejiche
S+1 en location
Video
visite 360°
Photos
Plan
Map
 +6
S+1 en loca...","
500",58,Appartement,1,Location,Agence,Rejiche : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63562/images/366065/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63562/images/366065/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63562/images/367656/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63562/images/366066/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63562/images/366084/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/923.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/1320.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/1319.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
58185,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Mahdia
Cité Erraoudha
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +2
S+2 e...","
750",80,Appartement,1,Location,Agence,Cité Erraoudha : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/58185/images/315468/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/58185/images/315468/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/58185/images/315481/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/58185/images/315480/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/58185/images/315479/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/images/team_member/production/809.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
63778,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Rejiche
Rejiche
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +6
S+2 en loca...","
500",96,Appartement,1,Location,Agence,Rejiche : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63778/images/368288/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63778/images/368288/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63778/images/368286/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63778/images/368293/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63778/images/368283/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/923.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/1320.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/1319.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
61692,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Mahdia
Hiboun
S+3 en location
Video
visite 360°
Photos
Plan
Map
 +3
S+3 en locati...","
800",140,Appartement,1,Location,Agence,Hiboun : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/61692/images/349647/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/61692/images/349647/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/61692/images/349648/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/61692/images/349650/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/61692/images/349651/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/images/team_member/production/809.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
63621,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Mahdia
Zone Touristique Mahdia
S+3 en location
Video
visite 360°
Photos
Plan
Map
...","
850",120,Appartement,1,Location,Agence,Zone Touristique Mahdia : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/63621/images/367752/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/63621/images/367752/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/63621/images/367757/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/63621/images/367753/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/63621/images/367755/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca2/images/team_member/production/809.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
62515,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Mahdia
Mahdia Centre-ville
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +12...",1300,80,Appartement,1,Location,Agence,Mahdia Centre-ville : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/62515/images/355504/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/62515/images/355504/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/62515/images/355499/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/62515/images/355497/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/62515/images/355498/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/images/team_member/production/794.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/images/team_member/production/535.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
62517,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Mahdia
Mahdia Centre-ville
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +5
...",1300,70,Appartement,1,Location,Agence,Mahdia Centre-ville : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/62517/images/355524/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/62517/images/355524/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/62517/images/355522/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/62517/images/355547/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/62517/images/355523/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/images/team_member/production/794.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/images/team_member/production/535.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
63480,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Mahdia
Cité Erraoudha
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +4
S+2 e...","
600",60,Appartement,1,Location,Agence,Cité Erraoudha : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63480/images/364577/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63480/images/364577/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63480/images/364571/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63480/images/364575/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63480/images/364573/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/images/team_member/production/794.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/images/team_member/production/535.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
63636,Studio en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Rejiche
Rejiche
Studio en location
Video
visite 360°
Photos
Plan
Map
 +4
Studio e...","
350",50,Appartement,1,Location,Agence,Rejiche : Studio en location,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63636/images/367592/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63636/images/367592/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63636/images/367606/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63636/images/367596/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63636/images/367594/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/923.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/1320.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca3/images/team_member/production/1319.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
63282,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Mahdia
Mahdia Centre-ville
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +1
...","
600",80,Appartement,1,Location,Agence,Mahdia Centre-ville : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63282/images/362853/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63282/images/362853/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63282/images/362851/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63282/images/362852/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63282/images/362850/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/images/team_member/production/794.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/images/team_member/production/535.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
63559,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Mahdia
Mahdia
Cité Erraoudha
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +3
S+2 e...","
450",70,Appartement,1,Location,Agence,Cité Erraoudha : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63559/images/365935/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63559/images/365935/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63559/images/365936/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63559/images/365911/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63559/images/365909/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/images/team_member/production/794.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/mdca1/images/team_member/production/535.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,1,2026-02-15 21:24:08,N/A,N/A
